test_type,clustering,hyperparameters,label_accuracy,Silhoutte,Calinski_Harbasz,Davies_Bouldin,RAND,ARAND,MIS,AMIS,NMIS,Hmg,Cmplt,V_meas,FMs
eigenvector_3d_data,spectral,"('kmeans', 'nearest_neighbors', 2)",0.7739463601532567,0.014154798310671396,7.613364170009295,7.799566788102546,0.6494216103720373,0.27185127333707865,0.10341224145464527,0.17924152346556835,0.18062262859683967,0.2038763144726428,0.16213039128336626,0.1806226285968397,0.7176936413413358
eigenvector_3d_data,spectral,"('kmeans', 'rbf', 2)",0.6973180076628352,0.01722783555583236,13.611960497986242,3.574560793010463,0.577058559651716,-0.07872134221243876,0.013961548657594754,0.03084946704315863,0.03308652140202296,0.027525069030529464,0.04146442727118445,0.03308652140202295,0.7182012580447831
eigenvector_3d_data,spectral,"('discretize', 'nearest_neighbors', 2)",0.7701149425287356,0.014088705569721723,7.612107977016446,7.844093189333143,0.6452445562247667,0.2657897895445802,0.10383344370288762,0.17917694692497158,0.1805519040820875,0.20470671095966705,0.1614958547484309,0.18055190408208746,0.7134175756338813
eigenvector_3d_data,spectral,"('discretize', 'rbf', 2)",0.6877394636015326,0.017507978177324628,13.307620180303902,3.848970695325281,0.569667821239732,-0.07769253292001561,0.01319967894061403,0.02811709116893771,0.030284727509513186,0.02602304965814724,0.03621559223660389,0.030284727509513183,0.7082586246098793
eigenvector_3d_data,spectral,"('cluster_qr', 'nearest_neighbors', 2)",0.23563218390804597,0.014023512366292373,7.619102933915312,7.8920128012111705,0.6390892845323979,0.2561728113073464,0.10329290328803128,0.17730498575287246,0.17867576296141494,0.2036410403383339,0.15916322268061442,0.17867576296141496,0.7073237786533818
eigenvector_3d_data,spectral,"('cluster_qr', 'rbf', 2)",0.3160919540229885,0.017373395255896474,13.121820233071025,3.940328192167951,0.5668144814349063,-0.07937677954535181,0.01399714439251519,0.029692122360679946,0.031836497398642076,0.02759524570540317,0.03761823213868081,0.031836497398642076,0.7049135581720846
eigenvector_3d_data,kmeans,"('lloyd', 2)",0.25862068965517243,0.01375318550664975,7.590960264199085,8.032177954541407,0.6157919121053677,0.21623424600533175,0.0940776092616981,0.15930234827542317,0.1606851608371247,0.18547317010901906,0.14174174356716499,0.16068516083712467,0.6852953696365123
eigenvector_3d_data,kmeans,"('lloyd', 3)",0.08812260536398467,0.014268786673888203,9.613160400118339,6.364521019760303,0.6086953324361492,0.19677922348575097,0.08800169089937698,0.13131028975565345,0.13387460933617104,0.17349455108556455,0.10898608977532843,0.13387460933617107,0.6810654718971714
eigenvector_3d_data,kmeans,"('lloyd', 4)",0.05555555555555555,0.011053452228069992,6.687276322265236,8.025722744965993,0.5513637934711467,0.1598036821173891,0.10802839248744234,0.1331551988348207,0.1363598306255419,0.21297701518638285,0.10028346473547434,0.13635983062554188,0.6023581790636402
eigenvector_3d_data,kmeans,"('lloyd', 5)",0.6436781609195402,0.011935288898846557,5.423316811666545,8.569905991441539,0.5756980754664255,0.20427774356065873,0.11439999579875351,0.13167185151709768,0.1357678056870586,0.22553857445750197,0.09711376465538384,0.1357678056870586,0.6261294866382169
eigenvector_3d_data,kmeans,"('lloyd', 6)",0.08620689655172414,0.007309983985258106,4.411244572399853,7.379396397277724,0.47875070781947476,0.06881911596999665,0.10727877201760119,0.11750330391253566,0.12250759741715654,0.2114991450958144,0.08622647138331592,0.12250759741715654,0.510771936471141
eigenvector_3d_data,kmeans,"('lloyd', 7)",0.007662835249042145,0.006034536745246522,3.8511020177172255,7.353300061340988,0.46397658496407584,0.0706954203487276,0.11857686243821663,0.11846339197748505,0.12430517569914734,0.2337732298959585,0.0846612099496758,0.12430517569914735,0.48022753343737434
eigenvector_3d_data,kmeans,"('lloyd', 8)",0.05363984674329502,0.010239145460262482,3.5112530819349215,8.864130544912118,0.47033776777638053,0.09512662338454266,0.11506017824169391,0.10267581391235016,0.1087655556432214,0.22684011827333028,0.07153186823346615,0.10876555564322142,0.4808881490831601
eigenvector_3d_data,kmeans,"('elkan', 2)",0.22796934865900384,0.014099543973136733,7.609509032480583,7.834683804161422,0.6473257293298329,0.26946062354432093,0.10489289910854531,0.1812201686336448,0.1825932281705842,0.206795417871105,0.16346248481496436,0.1825932281705842,0.7153371590278991
eigenvector_3d_data,kmeans,"('elkan', 3)",0.08812260536398467,0.008332452290028472,4.495401049952905,7.968724012591807,0.6206823012038446,0.24077774825976844,0.10809500772040728,0.1622528563296027,0.1647563103406977,0.21310834652582186,0.1342878202515969,0.1647563103406977,0.6844631386520731
eigenvector_3d_data,kmeans,"('elkan', 4)",0.5957854406130269,0.011649066262076397,6.700401659792424,9.891912980183013,0.5059383296195792,0.10582738642616142,0.10720802292312075,0.12395555367481706,0.12697965950115864,0.21135966388515642,0.09075001101303311,0.12697965950115866,0.5448383836495121
eigenvector_3d_data,kmeans,"('elkan', 5)",0.4846743295019157,0.012638894159111845,5.288196862417432,10.041724223139525,0.452342606687699,0.049701799588273754,0.11203393979304443,0.11580330313544857,0.11955557466189698,0.22087391608152632,0.0819594740412276,0.11955557466189697,0.4672549531865043
eigenvector_3d_data,kmeans,"('elkan', 6)",0.05555555555555555,0.005262830259615654,5.188628957470202,5.030812728280535,0.561210757385223,0.16426621889927423,0.11262101950885989,0.1385627044569755,0.14415484956524846,0.2220313385208668,0.10672243693191327,0.14415484956524846,0.6171074821404738
eigenvector_3d_data,kmeans,"('elkan', 7)",0.08812260536398467,0.008394226872185268,4.504964961791595,7.414651898621626,0.48492068744898187,0.08815665273159122,0.11355421953144008,0.11377026669936814,0.11939627435418368,0.22387113406724687,0.08140613818775372,0.11939627435418369,0.5133349549135633
eigenvector_3d_data,kmeans,"('elkan', 8)",0.005747126436781609,0.008487082376150938,4.633941467334674,6.513800297220834,0.5011288341753627,0.11552374691650014,0.10720680548214086,0.10360580122434149,0.11007312415046283,0.2113572637110902,0.07441354243268118,0.11007312415046284,0.5315766510416714
eigenvector_3d_data,gaussianmixture,"('full', 'kmeans', 2)",0.3160919540229885,0.017373395255896474,13.121820233071025,3.940328192167951,0.5668144814349063,-0.07937677954535181,0.01399714439251519,0.029692122360679946,0.031836497398642076,0.02759524570540317,0.03761823213868081,0.031836497398642076,0.7049135581720846
eigenvector_3d_data,gaussianmixture,"('full', 'kmeans', 3)",0.5306513409961686,0.01482937933720597,9.138740415814711,7.524832423798112,0.5668144814349063,0.17167121813481026,0.11168164779235873,0.15209197960839807,0.15436046861446456,0.22017937553480105,0.11883634857885329,0.15436046861446456,0.6235531900310726
eigenvector_3d_data,gaussianmixture,"('full', 'kmeans', 4)",0.15708812260536398,0.013243976602508605,6.558186253601385,11.378410225687944,0.49360572432913424,0.10656997456615229,0.10614096182623839,0.11623543988563718,0.11911609245763752,0.2092559624210998,0.08325350546312049,0.11911609245763755,0.521395984495906
eigenvector_3d_data,gaussianmixture,"('full', 'kmeans', 5)",0.6762452107279694,0.012289037267237323,6.881876392612801,5.413651798912474,0.5561218111353792,0.1555665422256102,0.11247092400143997,0.1396848024297689,0.14419451202513373,0.22173542656265732,0.10683447784195033,0.14419451202513373,0.6119835579440496
eigenvector_3d_data,gaussianmixture,"('full', 'k-means++', 2)",0.3103448275862069,0.01071791967401613,6.296166252658371,9.002499170191626,0.5711165530478522,0.1371018887131693,0.07123267388955405,0.11820909423199384,0.11963487560352438,0.1404345831629934,0.10420161748382285,0.1196348756035244,0.6434504132833411
eigenvector_3d_data,gaussianmixture,"('full', 'k-means++', 3)",0.07279693486590039,0.008635833390369217,4.323525543394345,7.60724627495473,0.6623498871165825,0.30328809321159356,0.10929707895654978,0.1731590419301038,0.17580211085253475,0.21547821927890198,0.14846515100356664,0.1758021108525348,0.7268240622389547
eigenvector_3d_data,gaussianmixture,"('full', 'k-means++', 4)",0.29310344827586204,0.004925019516943049,3.3460994898205394,9.751979695624705,0.5480397996778962,0.15659258328580933,0.1092747635706072,0.13945286574671145,0.14289802721762332,0.21543422469394752,0.10690377668620632,0.14289802721762332,0.5979833078943357
eigenvector_3d_data,gaussianmixture,"('full', 'k-means++', 5)",0.08045977011494253,0.005866558470212457,3.953231162220692,10.33613362267995,0.5076003265162045,0.14096132784900597,0.11423549572127077,0.11502954016310495,0.11859996284818768,0.225214264017501,0.08049458710801467,0.11859996284818769,0.5327323366313169
eigenvector_3d_data,gaussianmixture,"('full', 'random', 2)",0.4444444444444444,0.0034725879280147302,2.4413510565507566,14.499129337923753,0.5052249946683728,0.006549640841960596,0.0014501592871375146,0.0008179998839678157,0.0024295720922113463,0.0028589761395853655,0.00211231312868889,0.0024295720922113463,0.5863482265406129
eigenvector_3d_data,gaussianmixture,"('full', 'random', 3)",0.29310344827586204,0.0022869889739258195,2.0347206558554203,15.64537147749452,0.4459961318125326,-0.00015100221145202537,0.0009285341790432611,-0.0012636184227244908,0.0011698732338608485,0.0018305968773363,0.0008596109054997058,0.0011698732338608485,0.481623490256898
