test_type,clustering,hyperparameters,label_accuracy,Silhoutte,Calinski_Harbasz,Davies_Bouldin,RAND,ARAND,MIS,AMIS,NMIS,Hmg,Cmplt,V_meas,FMs
eigenvector_3d_data,gaussianmixture,"('tied', 'random_from_data', 5)",0.0019157088122605363,0.002277478726560655,1.013283035812602,0.9915816530029252,0.6689463969230995,0.002412050937412049,0.004354785649513389,0.0016597375155145864,0.015475011818980096,0.008585421184691498,0.07834479351280586,0.015475011818980098,0.8148352004804001
eigenvector_3d_data,gaussianmixture,"('diag', 'kmeans', 2)",0.6819923371647509,0.040612499525110375,30.722236740423394,2.3183997484429364,0.5654098734382009,-0.08560241633828082,0.017373983913227475,0.037551347509721195,0.03968805426127496,0.03425265479318831,0.04717386186465286,0.03968805426127495,0.7046421283603301
eigenvector_3d_data,gaussianmixture,"('diag', 'kmeans', 3)",0.2413793103448276,0.03171649867155481,17.845120622419767,7.368522167508265,0.5301990719291666,0.10776236188942515,0.08318017227255603,0.11173588581716037,0.1140942347919446,0.16398896998636192,0.08747836133238321,0.1140942347919446,0.5871617002465181
eigenvector_3d_data,gaussianmixture,"('diag', 'kmeans', 4)",0.18199233716475097,0.030385957095246996,12.387630842530537,9.510012980767051,0.4904729337186813,0.09075466385482547,0.09136852152216261,0.10187590247649701,0.10487330900423884,0.18013222772008772,0.07396913731325998,0.10487330900423887,0.5227797144829589
eigenvector_3d_data,gaussianmixture,"('diag', 'kmeans', 5)",0.15900383141762453,0.027889127703444514,8.486006712876373,10.440710988792004,0.47443392826939057,-0.017263645558661077,0.018834594939447204,0.018651253889799407,0.023488941494534187,0.03713223644343602,0.01717750470480936,0.023488941494534184,0.543646986478803
eigenvector_3d_data,gaussianmixture,"('diag', 'k-means++', 2)",0.2471264367816092,0.02251977574897931,10.976186238056943,6.579712519883518,0.6271758554503938,0.2316195573251939,0.08983043969252318,0.1539787892873685,0.15538843268316527,0.17709991306977857,0.1384190183560778,0.15538843268316527,0.6974701005316627
eigenvector_3d_data,gaussianmixture,"('diag', 'k-means++', 3)",0.22030651340996169,0.01958300904112143,10.892931777088467,7.923929233302591,0.4984887594590421,0.08309500762745438,0.07619882606312516,0.09573767073650602,0.09798212415092764,0.1502253080135135,0.07269968104172456,0.09798212415092764,0.541394549366585
eigenvector_3d_data,gaussianmixture,"('diag', 'k-means++', 4)",0.23563218390804597,0.02496795606556813,10.173407151781275,9.635237342438225,0.4893330685904648,0.09732944932047166,0.10613784123317029,0.11695291874860061,0.11985021236361855,0.20924981019961478,0.08397349371769162,0.11985021236361855,0.517500025746573
eigenvector_3d_data,gaussianmixture,"('diag', 'k-means++', 5)",0.11685823754789272,0.014440799318288799,3.9788520941830137,7.262265474759253,0.5701311212595878,0.1874272125361274,0.09716669712295939,0.11996653246062129,0.12437978697015535,0.19156327935892198,0.09208462666811965,0.12437978697015538,0.623137598168041
eigenvector_3d_data,gaussianmixture,"('diag', 'random', 2)",0.4099616858237548,0.011348155967314437,5.907978160371769,9.360411900932146,0.5152852236709541,0.029949311240694464,0.01604347474977466,0.025206735864549065,0.026772651098219583,0.03162956780850276,0.0232087962020162,0.026772651098219576,0.593696965854469
